register,use_case,configuration,fault_model,successes,total_simulations,success_rate_percent
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/alu_operand_c_ex_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/alu_operator_o_mode,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,32,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/check_d_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/check_s1_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/check_s2_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/is_store_post_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/memory_set_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/regfile_alu_waddr_ex_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,256,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/register_set_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[0],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[10],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[11],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[12],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[13],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[14],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[15],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[16],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[17],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[18],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[19],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[1],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[20],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[21],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[22],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[23],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[24],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[25],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[26],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[27],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[28],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[29],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[2],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[30],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[31],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[3],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[4],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[5],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[6],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[7],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[8],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[9],secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/secded_encoder_rf_tag/hc_o_rf_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,2,512,0.390625
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/secded_encoder_rf_tag/sd_o_rf_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group0/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group0/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group1/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group1/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group2/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group2/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group3/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group3/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group4/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group4/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group5/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group5/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group6/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group6/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group7/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group7/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group8/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group8/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group9/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,32,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/secded_encoder_id_group9/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/store_dest_addr_ex_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/store_source_ex_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/use_store_ops_ex_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/if_stage_i/pc_id_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/if_stage_i/pc_if_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/if_stage_i/secded_encoder_pc_if_id_o_tag/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/if_stage_i/secded_encoder_pc_if_id_o_tag/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/data_type_q_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,32,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/data_we_q_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/rdata_offset_q_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,32,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/rdata_q_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,128,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/secded_encoder_lsu_group1/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/secded_encoder_lsu_group1/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/secded_encoder_lsu_group2/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/secded_encoder_lsu_group2/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/secded_encoder_lsu_group3/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/secded_encoder_lsu_group3/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/secded_encoder_lsu_group4/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/secded_encoder_lsu_group4/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/secded_encoder_lsu_group5/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,64,0.000000
/tb/top_i/core_region_i/RISCV_CORE/load_store_unit_i/secded_encoder_lsu_group5/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg,0,16,0.000000
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group0/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group0/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group1/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group1/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group10/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group10/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group11/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group11/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group12/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,15,36480,0.041118
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group12/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,9,9216,0.097656
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group13/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group13/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group14/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,6,18368,0.032666
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group14/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group15/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,15,36480,0.041118
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group15/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,9,9216,0.097656
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group16/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group16/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group17/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group17/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group18/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,6,18368,0.032666
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group18/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group19/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,6,18368,0.032666
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group19/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group2/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group2/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group20/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,13,18368,0.070775
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group20/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,11,9216,0.119358
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group21/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,6,18368,0.032666
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group21/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group3/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group3/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group4/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group4/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group5/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group5/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group6/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group6/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group7/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group7/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group8/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group8/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group9/hc_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,10,36480,0.027412
/tb/top_i/core_region_i/RISCV_CORE/cs_registers_i/secded_encoder_csr_group9/sd_o,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/ex_stage_i/rs1_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/alu_operand_a_ex_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,7,9216,0.075955
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/alu_operand_b_ex_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,7,9216,0.075955
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/alu_operand_c_ex_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,5,9216,0.054253
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/alu_operator_o_mode,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,32,18368,0.174216
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/check_d_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/check_s1_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,7,9216,0.075955
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/check_s2_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/is_store_post_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/memory_set_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/regfile_alu_waddr_ex_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,144,139776,0.103022
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/register_set_o_tag,secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[0],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[10],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[11],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[12],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[13],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[14],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[15],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,66,9216,0.716146
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[16],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[17],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[18],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[19],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[1],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[20],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[21],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[22],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[23],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[24],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[25],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[26],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[27],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[28],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,4,9216,0.043403
/tb/top_i/core_region_i/RISCV_CORE/id_stage_i/registers_i_tag/rf_reg[29],secretFunction,SECDED Strategy 5,multi_bitflip_reg_multi,2,9216,0.021701
